gene	score	logfoldchange	pval	pval_adj	cluster
Pcolce2	6,090728282928467	2,756129264831543	1,1239828255784955e-09	1,0352581739623176e-07	CEC
Rasgef1a	6,063570976257324	1,5227380990982056	1,331319989780137e-09	1,2217533263876476e-07	CEC
Rtl8a	6,058225631713867	2,8384857177734375	1,3763130572387892e-09	1,258450611791613e-07	CEC
Gpr146	6,040206432342529	2,4083635807037354	1,539171174872737e-09	1,4022630142092382e-07	CEC
Pde9a	6,037971496582031	2,7837276458740234	1,5606369496141001e-09	1,4166865017345326e-07	CEC
Mertk	6,005493640899658	2,0281834602355957	1,907507151862132e-09	1,7191493667947426e-07	CEC
Cavin1	5,982510089874268	1,052741527557373	2,197251967145973e-09	1,9732107397816246e-07	CEC
Nfib	5,966231346130371	1,279320478439331	2,4279591644892866e-09	2,1726346331346303e-07	CEC
Cds2	5,959150314331055	1,7575229406356812	2,535527500367653e-09	2,2608453544944909e-07	CEC
Sash1	5,915620803833008	1,5546363592147827	3,3062626838979857e-09	2,917051760933854e-07	CEC
Lmo7	5,894644737243652	1,2304977178573608	3,754885703633098e-09	3,3012797558690295e-07	CEC
Tmtc1	5,882094383239746	2,9633257389068604	4,051067146960038e-09	3,54927119896551e-07	CEC
Mef2a	5,874039173126221	1,3199982643127441	4,253022064299956e-09	3,700423522727418e-07	CEC
Zdhhc18	5,8659348487854	1,538496494293213	4,466093370820744e-09	3,872410958940952e-07	CEC
Agpat4	5,8529839515686035	1,8465831279754639	4,828300424364639e-09	4,172082961190682e-07	CEC
Gimap6	5,848721504211426	1,425013542175293	4,953650227198229e-09	4,2657374987294335e-07	CEC
Adamtsl5	5,837675094604492	3,7277228832244873	5,2934315416311524e-09	4,527324357629773e-07	CEC
Eif4g3	5,8134894371032715	1,1884493827819824	6,118377918477232e-09	5,215139415596949e-07	CEC
Ntn4	5,811328887939453	2,95224928855896	6,197893862989658e-09	5,265068958948477e-07	CEC
Arl2bp	5,809153079986572	1,7806618213653564	6,278970917781032e-09	5,315983963892392e-07	CEC
Robo4	5,80262565612793	2,562485456466675	6,528440638844777e-09	5,508645633011809e-07	CEC
Prkce	5,784409046173096	2,7807655334472656	7,2767760368979655e-09	6,119549613638774e-07	CEC
Tspan9	5,775562286376953	1,7161165475845337	7,669641988792032e-09	6,428438260272522e-07	CEC
Pak4	5,767616271972656	2,2780938148498535	8,04006875094649e-09	6,716529194104634e-07	CEC
Arhgap31	5,765524387359619	1,3707118034362793	8,140430348438613e-09	6,777851692433408e-07	CEC
Tjp2	5,76267147064209	1,9460327625274658	8,279296310160133e-09	6,870722961022328e-07	CEC
Dlc1	5,7581024169921875	1,4638631343841553	8,506484883397255e-09	7,036038236612631e-07	CEC
Itpkb	5,716159820556641	1,6993995904922485	1,0895821776081947e-08	8,924281386305556e-07	CEC
Aff3	5,703283309936523	3,125454902648926	1,1752129146388487e-08	9,594392447595405e-07	CEC
Pea15a	5,700583457946777	1,7202389240264893	1,1939796969820732e-08	9,716058084341176e-07	CEC
Mfap2	5,683775901794434	2,334618330001831	1,3175281712968762e-08	1,0686853505567726e-06	CEC
Vcl	5,662463665008545	2,6048941612243652	1,4921498588640334e-08	1,2064343473034123e-06	CEC
Serpine1	5,654087066650391	3,149838924407959	1,5667678319134048e-08	1,2627043953032873e-06	CEC
Inpp5a	5,639732360839844	2,309457540512085	1,7031490473826968e-08	1,368232677202489e-06	CEC
Daam1	5,623799800872803	1,5896804332733154	1,8680213689730178e-08	1,4911554705659218e-06	CEC
Ptgfrn	5,543732643127441	1,2118256092071533	2,9609087970069825e-08	2,3266266156481432e-06	CEC
Epb41l2	5,540755748748779	1,3652688264846802	3,011689471898405e-08	2,359156752987084e-06	CEC
Slc16a9	5,534213542938232	2,4379100799560547	3,126275296141878e-08	2,441310320543091e-06	CEC
Pard6g	5,513608455657959	3,109896421432495	3,515501016270646e-08	2,736757679694285e-06	CEC
Ets2	5,50688362121582	1,2928009033203125	3,6524177029404865e-08	2,8345692327295843e-06	CEC
Cttnbp2nl	5,493077278137207	1,6124162673950195	3,9498944212983e-08	3,056002929955254e-06	CEC
Arap2	5,483088970184326	1,6925079822540283	4,179629861586179e-08	3,2139692009047237e-06	CEC
S1pr4	5,446506977081299	2,32926344871521	5,13686511388523e-08	3,902310371258129e-06	CEC
Fgd5	5,4440789222717285	2,2438089847564697	5,207415504006468e-08	3,9439898448265854e-06	CEC
Stxbp6	5,423038482666016	3,2959609031677246	5,859438097787813e-08	4,411244639786663e-06	CEC
Ttyh3	5,39677619934082	2,5157461166381836	6,784889434065517e-08	5,092717755808281e-06	CEC
Tjp1	5,393982410430908	1,4703717231750488	6,891295058957043e-08	5,157190900520085e-06	CEC
Gnaq	5,308713436126709	1,2832432985305786	1,1040184636880169e-07	8,154624520869559e-06	CEC
Clec14a	5,28681755065918	1,0318050384521484	1,2446274368946527e-07	9,150923070384808e-06	CEC
Wasf2	5,279044151306152	1,2045961618423462	1,2985954065669225e-07	9,519877987791623e-06	CEC
Cald1	5,2778472900390625	1,0673716068267822	1,307102005014934e-07	9,554383696540847e-06	CEC
Efnb1	5,275157451629639	1,9804788827896118	1,3264215260230734e-07	9,667498339666718e-06	CEC
AW112010	5,252569198608398	2,128884792327881	1,4999197467803097e-07	1,0869014995040602e-05	CEC
Vat1	5,244079113006592	2,1784329414367676	1,5706489171950193e-07	1,1348841098525506e-05	CEC
Gng11	5,215710163116455	1,6538256406784058	1,8311413444717007e-07	1,3155442601925976e-05	CEC
Emcn	5,1986308097839355	3,262491464614868	2,0076183830245657e-07	1,4260328881681555e-05	CEC
Tcn2	5,1820902824401855	1,3264150619506836	2,1941301458241012e-07	1,5497584976614333e-05	CEC
Klhl5	5,178247928619385	0,9340371489524841	2,2397926636615552e-07	1,5775794545593782e-05	CEC
Cbfa2t3	5,158389568328857	1,5053762197494507	2,490830153549125e-07	1,749495089692535e-05	CEC
Acap2	5,155032157897949	1,724199891090393	2,5358767809354227e-07	1,776173305198362e-05	CEC
Shank3	5,149864673614502	2,285187244415283	2,606746042733763e-07	1,8156961009568e-05	CEC
Plcb4	5,138154983520508	1,4861106872558594	2,774487776102459e-07	1,9271959980689595e-05	CEC
Cdc42bpa	5,125570297241211	1,2105895280838013	2,9663817364264266e-07	2,0548118116375344e-05	CEC
Zbtb16	5,1236371994018555	1,1772688627243042	2,99697645629864e-07	2,0703014558689372e-05	CEC
Gm9917	5,118148326873779	3,406003952026367	3,08550048494314e-07	2,1256139642163082e-05	CEC
Tpst2	5,08604621887207	1,9015578031539917	3,6560501414704865e-07	2,5117863608545187e-05	CEC
D630045J12Rik	5,075128078460693	5,193523406982422	3,8723532887392297e-07	2,6531423282111155e-05	CEC
Ssh2	5,0707268714904785	1,4408403635025024	3,962988477475681e-07	2,70786264310125e-05	CEC
Dgkh	5,066197395324707	1,476463794708252	4,058407723046168e-07	2,7655464009754985e-05	CEC
Wwc2	5,063754558563232	1,4352893829345703	4,1107836824203427e-07	2,7936663701205273e-05	CEC
Rap1a	5,053771018981934	1,2015156745910645	4,331707138340431e-07	2,9358699728725102e-05	CEC
Ptprg	5,050848484039307	1,8087621927261353	4,398513939087504e-07	2,9731352956547118e-05	CEC
Notch4	5,0450286865234375	1,4602837562561035	4,5345356059220184e-07	3,0568605311235695e-05	CEC
2900026A02Rik	5,034520626068115	2,276823043823242	4,790457609743496e-07	3,2121615092533384e-05	CEC
Als2cl	5,014988422393799	1,4851641654968262	5,303662085142345e-07	3,518748895274519e-05	CEC
Atp13a2	5,009064674377441	2,002720832824707	5,469520841526451e-07	3,619239514741648e-05	CEC
Gngt2	4,9991254806518555	1,5534089803695679	5,759092613758357e-07	3,800849967794065e-05	CEC
Prkd2	4,994744300842285	1,727623462677002	5,891377103383579e-07	3,868841701203812e-05	CEC
Nsg1	4,994694709777832	2,11112642288208	5,892886743134062e-07	3,868841701203812e-05	CEC
Rhoj	4,987287521362305	1,280435562133789	6,123292580497666e-07	4,009640415015984e-05	CEC
Cfap65	33,629695892333984	7,2942657470703125	6,176943639795382e-248	1,5531924782265486e-243	Ciliated
Sec14l3	32,28837585449219	4,063172817230225	1,0185439513826515e-228	1,2805643828758387e-224	Ciliated
Cfap43	31,894987106323242	6,960197925567627	3,133509612092552e-223	2,626403306535574e-219	Ciliated
Cfap44	30,24576187133789	6,519312381744385	5,931610025611063e-201	3,7287583523497544e-197	Ciliated
Ccdc17	29,750438690185547	7,113985061645508	1,7116354302328586e-194	8,607814578641046e-191	Ciliated
AC149090.1	29,003562927246094	3,717193603515625	5,933012628776965e-185	2,486426709176613e-181	Ciliated
Cyp2s1	28,7930850982666	5,50465202331543	2,618174560609376e-182	9,404857046646108e-179	Ciliated
Ccdc153	27,734519958496094	5,5876784324646	2,6787013425403997e-169	8,419493157272294e-166	Ciliated
Cfap100	27,27606773376465	7,2075958251953125	8,156837037198133e-164	2,2789296366705228e-160	Ciliated
Ccdc39	27,15360450744629	6,207586765289307	2,295586983075543e-162	5,772253468943453e-159	Ciliated
Fhad1	27,036100387573242	5,533194541931152	5,565093052623735e-161	1,272129680074762e-157	Ciliated
Endog	26,721132278442383	5,981005668640137	2,6745651643127965e-157	5,604328421387106e-154	Ciliated
Cbr2	25,65093231201172	2,3526861667633057	4,128065044997027e-145	7,984630427419249e-142	Ciliated
Ccdc78	24,82366180419922	7,048295021057129	4,979209682595591e-136	8,943016247776152e-133	Ciliated
Appl2	24,677947998046875	3,917109489440918	1,8450186477414453e-134	3,092866259830576e-131	Ciliated
Lrrc23	24,391056060791016	6,434848308563232	2,1279478601226824e-131	3,344203058924053e-128	Ciliated
Dnah6	24,36597442626953	6,117559432983398	3,9261115763066667e-131	5,807180916837126e-128	Ciliated
Cyp2f2	24,203113555908203	2,947498083114624	2,0630255550752174e-129	2,881932087909241e-126	Ciliated
Cdhr3	23,92486000061035	6,545494079589844	1,6884519432351342e-126	2,2345328480340764e-123	Ciliated
Dnah3	23,74053382873535	6,486946105957031	1,3761989509333224e-124	1,7302261310609196e-121	Ciliated
Lrrc71	23,700172424316406	6,921031475067139	3,591005294156632e-124	4,29980133912231e-121	Ciliated
Sco2	23,304035186767578	5,908384799957275	4,0346118096693276e-120	4,410883215397185e-117	Ciliated
mt-Nd4	22,893157958984375	1,7954611778259277	5,435722930513458e-116	5,695052211990038e-113	Ciliated
Cfap69	22,486486434936523	5,288228988647461	5,628367418672959e-112	5,661011949701261e-109	Ciliated
Rsph10b	22,278928756713867	6,764648914337158	5,915601507695146e-110	5,72106922734594e-107	Ciliated
mt-Nd2	22,18463706970215	1,8569161891937256	4,833074689550434e-109	4,501024558101691e-106	Ciliated
Tppp3	22,071216583251953	3,554617404937744	5,976063860943277e-108	5,3667187779792394e-105	Ciliated
Spef2	21,793285369873047	6,027093887329102	2,6866650460494082e-105	2,329523882169392e-102	Ciliated
Gsn	21,61441421508789	2,863257884979248	1,314626067855562e-103	1,1018757492076034e-100	Ciliated
Ak7	21,52699851989746	6,093212604522705	8,698871427518376e-103	7,055907162740308e-100	Ciliated
Ccdc187	21,25157928466797	6,711765766143799	3,1876300141141287e-100	2,5047798970281177e-97	Ciliated
Foxj1	20,839685440063477	5,000223636627197	1,8907688913738307e-96	1,4407085991998476e-93	Ciliated
mt-Cytb	20,772167205810547	1,6217912435531616	7,729237116534356e-96	5,716225508684012e-93	Ciliated
Cdhr4	20,70901107788086	6,6015706062316895	2,8729952422345913e-95	2,0640418675996802e-92	Ciliated
Alas1	20,575490951538086	3,002657651901245	4,5510368081828866e-94	3,17877279282663e-91	Ciliated
Aldh3b1	20,51873207092285	4,0076680183410645	1,4648302416197335e-93	9,954907142034649e-91	Ciliated
Ccdc180	20,32238006591797	5,941924095153809	8,152575311265655e-92	5,394644900046708e-89	Ciliated
Mprip	20,29578971862793	2,6127536296844482	1,4008341484220115e-91	9,031788374890123e-89	Ciliated
Traf3ip1	20,0091552734375	4,53920841217041	4,583564753535061e-89	2,881343393190978e-86	Ciliated
Tmem212	19,767953872680664	6,075080871582031	5,621083141296398e-87	3,447369160680437e-84	Ciliated
Cspp1	19,42103385925293	3,407697916030884	5,124819215849428e-84	2,996827422849625e-81	Ciliated
Dnah12	19,226877212524414	5,489091396331787	2,205119362882352e-82	1,2601755995381078e-79	Ciliated
Ces1d	19,11233139038086	2,5022637844085693	1,993628222464087e-81	1,1119599862382256e-78	Ciliated
Nme9	19,111278533935547	6,65733528137207	2,0342079684612598e-81	1,1119599862382256e-78	Ciliated
Hspa4l	19,010473251342773	3,5905492305755615	1,3968750661562492e-80	7,473281603935933e-78	Ciliated
Fam161a	18,622446060180664	5,44478702545166	2,1133661004945277e-77	1,1070956374361437e-74	Ciliated
Ccdc30	18,505992889404297	6,184423923492432	1,8474491236317386e-76	9,108648669356875e-74	Ciliated
Osbpl6	18,463655471801758	4,7505011558532715	4,0498358934712636e-76	1,9583292988718254e-73	Ciliated
Lrrc45	18,32811737060547	3,539823055267334	4,936917819750707e-75	2,342241482596821e-72	Ciliated
Aldh1a1	18,295230865478516	2,8188719749450684	9,031891575792767e-75	4,2056835865427617e-72	Ciliated
Igfbp5	18,061763763427734	2,7041285037994385	6,375336617212793e-73	2,914687986178467e-70	Ciliated
Spag17	18,028587341308594	6,053365707397461	1,162252059042353e-72	5,218719290110708e-70	Ciliated
mt-Nd1	17,93813133239746	1,3579462766647339	5,942039131480863e-72	2,6212732273874793e-69	Ciliated
mt-Nd5	17,599576950073242	1,3702119588851929	2,481713025101258e-69	1,0759081726926058e-66	Ciliated
Cfap46	17,582489013671875	5,934849262237549	3,355158362447067e-69	1,4060909503955249e-66	Ciliated
Tnni3	17,54868507385254	5,392548084259033	6,087269370048214e-69	2,5092522673747926e-66	Ciliated
Hsp90aa1	17,08783531188965	2,2152085304260254	1,828344761853426e-65	7,415117586581353e-63	Ciliated
Dnah5	16,770692825317383	5,361758708953857	3,9982065068382335e-63	1,5957921049912283e-60	Ciliated
Tsnaxip1	16,63147735595703	6,767270565032959	4,123026080806235e-62	1,619898293779262e-59	Ciliated
Ttll6	16,51797866821289	6,361342906951904	2,7237613516325486e-61	1,0536766028738529e-58	Ciliated
Kif27	16,464111328125	6,518691062927246	6,643180544673556e-61	2,530951133269948e-58	Ciliated
Cep83	16,396320343017578	3,614490509033203	2,031765046516551e-60	7,625183894725175e-58	Ciliated
BC051019	16,275239944458008	5,899386882781982	1,4793704022146018e-59	5,470407171130318e-57	Ciliated
Mycbpap	16,164247512817383	5,605377197265625	9,013189002764124e-59	3,284588948905854e-56	Ciliated
Adgb	16,02145767211914	5,849030494689941	9,050463654969437e-58	3,25105583720295e-55	Ciliated
Wfdc2	15,984737396240234	1,5179481506347656	1,6325393853662908e-57	5,781718710568363e-55	Ciliated
Cd24a	15,958011627197266	2,577671766281128	2,5058733301061073e-57	8,751414567433064e-55	Ciliated
mt-Co1	15,76462173461914	1,24185049533844	5,449723822874458e-56	1,8771685688517565e-53	Ciliated
Cfap206	15,690516471862793	6,258946418762207	1,7562139731932273e-55	5,967567615668067e-53	Ciliated
Drc3	15,543359756469727	6,312752723693848	1,7648418464723508e-54	5,916926430606301e-52	Ciliated
Strbp	15,284817695617676	3,5204784870147705	9,653307948897402e-53	3,1938477417766473e-50	Ciliated
Slc39a4	14,916529655456543	3,415069580078125	2,5731155460788676e-50	8,402726026773134e-48	Ciliated
Ttc21a	14,599529266357422	6,226888656616211	2,8279113176204305e-48	9,116388471995607e-46	Ciliated
Togaram2	14,519338607788086	4,9904465675354	9,13871447712689e-48	2,908771842118426e-45	Ciliated
Catip	14,508514404296875	6,339140892028809	1,0701349656687488e-47	3,363567963967586e-45	Ciliated
Kndc1	14,488960266113281	6,553095817565918	1,4228013670552802e-47	4,4168321450129657e-45	Ciliated
Hsph1	14,4609375	3,069000244140625	2,1386468543232052e-47	6,558082335604511e-45	Ciliated
Ttc16	14,33302116394043	6,538285732269287	1,3607031899911665e-46	4,1222749050997446e-44	Ciliated
Kcnq1ot1	14,270099639892578	2,4838104248046875	3,3609665441604196e-46	9,94252985328397e-44	Ciliated
Wdr78	14,2392578125	5,1203155517578125	5,2279329922527235e-46	1,528562501048776e-43	Ciliated
Erich3	14,234670639038086	5,9188971519470215	5,5825415616324625e-46	1,6134828456005548e-43	Ciliated
Ccdc162	14,171022415161133	6,31894588470459	1,384698552936534e-45	3,956618762907858e-43	Ciliated
Enkur	14,155343055725098	5,592864036560059	1,7309147125939508e-45	4,89032027507583e-43	Ciliated
Sned1	14,137699127197266	4,075713634490967	2,2243795428947825e-45	6,2146692895654784e-43	Ciliated
Cdc14a	14,105125427246094	3,8927698135375977	3,531626323163918e-45	9,758543285269968e-43	Ciliated
Ccdc181	14,078545570373535	4,096995830535889	5,145772977991917e-45	1,4064180601261603e-42	Ciliated
Nek5	14,076791763305664	5,851937294006348	5,275039816822229e-45	1,4262459805805908e-42	Ciliated
Vwa3a	14,023555755615234	6,2546281814575195	1,1186681661933401e-44	2,9924373445671844e-42	Ciliated
Ccdc88c	13,97347354888916	2,664276361465454	2,2631542114469674e-44	5,990211857561473e-42	Ciliated
Ak9	13,960598945617676	5,553998947143555	2,7114635651284784e-44	7,10205743178704e-42	Ciliated
Ttc25	13,948259353637695	5,579282283782959	3,2237892065571924e-44	8,356925731843361e-42	Ciliated
Wdr60	13,946249008178711	3,8806865215301514	3,31592964391687e-44	8,422126353160574e-42	Ciliated
Cldn3	13,826313018798828	2,4830493927001953	1,7685643394607687e-43	4,4470550315741024e-41	Ciliated
Pdgfa	13,812372207641602	3,4311156272888184	2,1464371451875567e-43	5,34377841740011e-41	Ciliated
1700007K13Rik	13,79660415649414	5,631823539733887	2,671438599199981e-43	6,585619958517992e-41	Ciliated
Casc1	13,779074668884277	6,300271511077881	3,4060983283566556e-43	8,315178880245446e-41	Ciliated
Snrnp70	13,777135848999023	1,288700819015503	3,4988082026045924e-43	8,459378101393507e-41	Ciliated
Bbof1	13,729762077331543	5,584746837615967	6,7354186698576486e-43	1,6129724043197196e-40	Ciliated
Tuba1a	13,648446083068848	2,069749593734741	2,062304650049662e-42	4,892136832594221e-40	Ciliated
Wdr66	13,599742889404297	4,676738739013672	4,018445439416765e-42	9,443346782629398e-40	Ciliated
Dalrd3	13,543437004089355	2,9059197902679443	8,663835562350133e-42	2,0171494927342045e-39	Ciliated
Hydin	13,434340476989746	5,437622547149658	3,8044445418706674e-41	8,77639981700348e-39	Ciliated
Ift88	13,405380249023438	4,442365646362305	5,62345319025208e-41	1,285470276989896e-38	Ciliated
Slc23a2	13,35205364227295	3,6469759941101074	1,1522717411669941e-40	2,610258822670637e-38	Ciliated
Cep126	13,347434997558594	4,959826946258545	1,2259855441464064e-40	2,7524470096036954e-38	Ciliated
Ubxn11	13,301932334899902	5,452010631561279	2,255620006312002e-40	4,975225005150464e-38	Ciliated
Prr18	13,279790878295898	5,316219329833984	3,032396970319271e-40	6,630401897276354e-38	Ciliated
Map1b	13,271058082580566	3,9955389499664307	3,4073433492333744e-40	7,386004182454587e-38	Ciliated
Srek1	13,24518871307373	1,9593851566314697	4,8107292596242225e-40	1,0338956173782145e-37	Ciliated
Tm4sf1	13,214442253112793	2,0666418075561523	7,24208546719586e-40	1,5432393141749144e-37	Ciliated
Akap9	13,161871910095215	1,7951759099960327	1,4543667063797322e-39	3,073113515287258e-37	Ciliated
Mns1	13,114263534545898	4,4985198974609375	2,7281943505233483e-39	5,669458425116495e-37	Ciliated
Hp	13,077643394470215	1,312927007675171	4,419280943058023e-39	8,9615176865479e-37	Ciliated
Ccdc146	12,998379707336426	5,462708950042725	1,2496210032262433e-38	2,513737610089911e-36	Ciliated
Ppil6	12,991728782653809	5,792372226715088	1,363120805953956e-38	2,7202914814057316e-36	Ciliated
Drc1	12,97403621673584	6,05228328704834	1,7174388952556377e-38	3,4003937811970874e-36	Ciliated
Rabl2	12,953476905822754	5,167811870574951	2,245490695983837e-38	4,411161214883874e-36	Ciliated
Rsph1	12,922598838806152	4,869319915771484	3,3561035371148385e-38	6,541800266725009e-36	Ciliated
